Zipcode,Median Age,Household Income,Per Capita Income,Employment rate,Has Starbucks
2833,59.7,64554,44846,0.43079922,N
2835,49.8,90484,54915,0.563894523,N
2836,30.8,68500,35931,0.737864078,N
2837,51.4,85852,49693,0.53495702,N
2838,37.9,47323,25803,0.521715076,N
2839,42.1,73750,31063,0.635745207,N
2840,38.7,60751,38498,0.589376126,N
2842,41.8,69495,34094,0.528605113,N
2852,42.8,77049,39199,0.560508707,N
2857,45.6,76775,36536,0.5930037,N
2858,46.6,92500,56813,0.666115702,N
2859,43.4,58828,28461,0.515435661,N
2860,34.9,32614,19486,0.523459943,N
2861,39.9,54184,25198,0.565673873,N
2863,29.4,27993,14074,0.462010626,N
2864,42.8,72416,35306,0.557061234,N
2865,43,78429,40867,0.576624608,N
2871,46,74494,44918,0.528359079,N
2873,38.4,72273,45086,0.679558011,N
2874,39,109375,44544,0.576929406,N
2875,47,80438,40517,0.581775701,N
2876,61.1,58438,41172,0.911392405,N
2878,46.9,73085,37587,0.557924707,N
2879,46.3,75692,42125,0.553276904,N
2881,19.8,80844,17818,0.489519594,N
2882,42.2,64852,41702,0.57296291,N
2885,42.4,54295,30687,0.567613476,N
2886,46,61682,35112,0.564051742,N
2888,43.6,57659,31704,0.579663444,N
2889,42,64006,30696,0.590528858,N
2891,44.8,60394,34266,0.531720633,N
2892,48.4,66033,40897,0.587171053,N
2893,38.9,51397,27891,0.570471852,N
2894,43.1,83417,36384,0.648312611,N
2895,36.5,36058,21088,0.457203318,N
2896,48,77658,36485,0.535308097,N
2898,47.6,92708,33828,0.548334687,N
2903,27.3,26173,26146,0.563836804,N
2904,40.2,41649,25191,0.520230612,N
2905,30.3,41332,21109,0.520585327,N
2906,29.9,65531,45404,0.597856155,N
2907,29.5,28819,13987,0.506302827,N
2908,29,42640,20203,0.51951577,N
2909,29,32036,15386,0.483017919,N
2910,39,55893,27052,0.577452198,N
2911,40.8,51288,27389,0.562077035,N
2914,39.8,40642,22148,0.507143507,N
2915,45.7,51928,30710,0.528294976,N
2916,42.9,63480,35834,0.585977011,N
2917,34.6,72983,29501,0.531350082,N
2919,44.6,56377,30008,0.537737807,N
2920,42.8,53675,25788,0.466428811,N
2921,41.3,98458,40551,0.592528877,N
3031,44.4,110809,48600,0.541256758,N
3032,41.9,98125,38501,0.61110006,N
3033,41.9,105255,39540,0.60680868,N
3034,45,93359,36573,0.630143903,N
3036,43,105104,39816,0.589058259,N
3037,42.4,89186,36186,0.600282486,N
3038,39.2,64642,30354,0.607265763,N
3042,40.9,74609,32453,0.550619195,N
3043,47.5,83393,37480,0.61926309,N
3044,43.1,82375,36421,0.58018648,N
3045,42.6,69387,33628,0.55239412,N
3046,43.2,99464,42354,0.589041096,N
3047,43.7,68750,31066,0.548128342,N
3048,43.6,62321,28864,0.575861087,N
3049,46.4,113125,51368,0.522077922,N
3051,40.7,88600,36109,0.596389715,N
3052,38.4,103182,35674,0.548740812,N
3053,39.9,92053,38683,0.601382584,N
3054,42.8,88555,38711,0.616023181,N
3055,40,64162,31909,0.592088671,N
3057,43.7,92396,37197,0.602209945,N
3060,35.3,44646,24748,0.537138713,N
3062,41.5,82826,37959,0.576816153,N
3063,36.6,78191,37852,0.605798193,N
3064,40.6,64026,34045,0.59375215,N
3070,40.8,99474,43563,0.632583633,N
3071,37.5,81088,33886,0.548904538,N
3076,40.7,91301,37663,0.56566358,N
3077,39.5,61488,27774,0.603151302,N
3079,42.8,76497,36598,0.60721721,N
3082,44.3,82361,35671,0.584158416,N
3084,44.5,55000,26644,0.540809969,N
3086,43.7,74750,37125,0.560335782,N
3087,41.9,113170,48701,0.540393409,N
3101,36,27143,34163,0.521768707,N
3102,34.3,50049,25866,0.570143998,N
3103,35.2,49518,23041,0.556735837,N
3104,37.6,60468,32130,0.570463117,N
3106,40.3,81640,34478,0.609057164,N
3109,40.8,79229,34852,0.618473896,N
3110,42.7,122517,53755,0.515816111,N
3215,56.3,73472,42163,0.475,N
3216,47.1,71466,30157,0.591206735,N
3217,39.5,39390,22083,0.532293987,N
3218,37.7,102917,31388,0.636058231,N
3220,40.1,61174,24796,0.521875426,N
3221,46.5,62872,31153,0.59285005,N
3222,45.3,50453,26465,0.504046446,N
3223,44.3,50968,34424,0.543735225,N
3224,48,86838,39908,0.603056769,N
3225,41.8,62201,30081,0.611081081,N
3226,51.3,69861,38513,0.615694165,N
3227,48.6,54444,28846,0.47545717,N
3229,45.4,81250,41471,0.601358598,N
3230,42.5,51094,23883,0.60539752,N
3231,55,68553,32447,0.642172524,N
3233,52.7,105341,25359,0.4375,N
3234,45.8,73723,33447,0.614229765,N
3235,40.5,41828,21290,0.494648674,N
3237,50.6,67969,32932,0.55962877,N
3238,28.9,49125,17911,0.483146067,N
3240,46.6,46490,24265,0.507587253,N
3241,49.4,55833,26510,0.58353222,N
3242,29.3,64913,26622,0.527518172,N
3243,46.8,56667,25116,0.5075,N
3244,39.1,55683,27653,0.499123686,N
3245,52,62679,40889,0.617682198,N
3246,45.4,47757,28373,0.515905256,N
3249,49.4,63527,37616,0.530269058,N
3251,45.4,34792,21380,0.416139241,N
3253,47,57067,36587,0.493952896,N
3254,54.6,72110,55428,0.527429274,N
3255,48.1,70455,34021,0.543699187,N
3256,42.9,72872,26736,0.601398601,N
3257,51.3,72159,35753,0.410994764,N
3258,43.7,75326,33497,0.612147678,N
3259,55.8,59167,37583,0.524752475,N
3260,47.4,73229,32554,0.539130435,N
3261,44.2,68398,35153,0.604279332,N
3262,45,49583,29282,0.618361836,N
3263,39.6,61326,24752,0.512801756,N
3264,23.7,42599,20284,0.516267238,N
3266,47.2,47130,29324,0.542972247,N
3268,45.6,67100,28928,0.594594595,N
3269,48.3,65000,32494,0.553607552,N
3273,54.8,63333,31386,0.448028674,N
3275,38.6,60470,29040,0.584083166,N
3276,41.9,58449,25690,0.517274244,N
3278,44.7,70385,33808,0.555332665,N
3279,47.3,39261,23784,0.54,N
3280,51.4,54500,29190,0.444134078,N
3281,37.3,86674,33744,0.619392841,N
3282,49.3,44837,22299,0.528888889,N
3284,39.3,70938,28451,0.571929825,N
3285,46.3,59191,29732,0.602911444,N
3287,46.2,75833,35054,0.552877138,N
3290,41.4,81653,36454,0.622709079,N
3293,53.7,65833,27762,0.724137931,N
3301,40.5,51848,30840,0.527200367,N
3303,40.7,56983,27860,0.554165337,N
3304,45.3,104905,43243,0.557638981,N
3307,43.2,69679,30136,0.600451043,N
3431,35.8,51744,27090,0.568751711,N
3440,44.2,64224,27225,0.524441076,N
3441,31.8,62188,28283,0.551369863,N
3442,36.7,58750,27563,0.53507014,N
3443,43.2,67266,24708,0.525054466,N
3444,47.6,64911,33640,0.563918757,N
3445,39.5,61875,28796,0.56384505,N
3446,44.8,54213,28549,0.619964117,N
3447,47.3,49783,31175,0.566030386,N
3448,50.8,45417,26556,0.611782477,N
3449,49.9,78702,41737,0.546621999,N
3450,52.4,53947,35812,0.634883721,N
3451,45.7,45406,23350,0.544051767,N
3452,44.4,64500,28664,0.584007353,N
3455,46.1,62540,30575,0.575962539,N
3456,43,67841,28506,0.519181586,N
3457,52.1,66500,41751,0.58705036,N
3458,49.3,66406,40329,0.559598682,N
3461,26.3,61875,25058,0.483193277,N
3462,42.5,86089,39435,0.582608696,N
3464,45.4,65833,29149,0.539411206,N
3465,36.9,49180,25887,0.585819282,N
3466,49.1,81827,37348,0.510135135,N
3467,47.2,75234,31780,0.546541862,N
3470,44.9,44091,22725,0.546781116,N
3561,46.1,49214,28402,0.534421815,N
3570,45.1,37856,21936,0.460451403,N
3574,44.4,49455,27626,0.536971135,N
3575,50.5,14821,11202,0.556603774,N
3576,50.1,42100,23551,0.528837351,N
3579,54.5,31625,25774,0.546539379,N
3580,51.7,69688,36693,0.568316832,N
3581,45.2,47861,28045,0.533501101,N
3582,44,36722,19118,0.486231314,N
3583,49.8,50000,28028,0.569444444,N
3584,46.9,39219,27336,0.507519825,N
3585,46.3,48162,27003,0.567296568,N
3586,54.5,78370,41089,0.550522648,N
3588,49.8,54950,29392,0.576735688,N
3590,46.7,28393,20288,0.425793245,N
3592,56.3,35478,26630,0.49,N
3593,56.9,70694,38066,0.546840959,N
3595,40.1,54375,27547,0.509546539,N
3597,48.9,29167,16864,0.464,N
3598,47.2,46309,24787,0.546649567,N
3601,40.9,53750,20916,0.450271248,N
3602,42.8,64145,28415,0.553461399,N
3603,47.2,45239,23362,0.56498873,N
3604,27,34231,34096,0.755274262,N
3605,43,58942,26808,0.554247267,N
3607,52.4,41667,25210,0.614334471,N
3608,45.2,52976,28421,0.588975694,N
3609,36.1,54306,26992,0.572519084,N
3740,51.5,48409,24924,0.526104418,N
3741,46,62642,28771,0.552687163,N
3743,41.1,42613,22749,0.50988822,N
3745,49.3,71875,32495,0.610123119,N
3746,46.5,74167,40038,0.703947368,N
3748,45.9,79974,45180,0.687336245,N
3750,41.4,111758,55427,0.642402184,N
3751,58.5,96250,46160,0.460784314,N
3752,49.9,51563,28060,0.592032967,N
3753,45,96638,40964,0.559339177,N
3755,22.7,91610,31861,0.417030356,N
3765,32.7,51250,23711,0.444126074,N
3766,39.9,53112,33006,0.595141278,N
3768,44.8,107692,60813,0.507485803,N
3770,33.8,91250,33356,0.452651515,N
3771,49.1,58173,26411,0.480314961,N
3773,45.7,53955,26841,0.56683871,N
3774,46.1,49335,26309,0.571757925,N
3777,39.8,73984,33157,0.620357634,N
3779,48,75833,35980,0.518971848,N
3780,51.3,55208,30147,0.623906706,N
3781,45.1,105272,43530,0.633866134,N
3782,50.5,73971,41690,0.479322696,N
3784,37.5,50643,33704,0.515574651,N
3785,44.1,39033,21085,0.53133515,N
3801,41.4,65355,39829,0.617405135,N
3809,42.3,63202,30418,0.604961323,N
3810,47,63462,31333,0.617880795,N
3811,46.9,95536,42505,0.543321033,N
3812,58.1,35278,21317,0.538961039,N
3813,43.5,51712,23245,0.53696182,N
3814,45.3,46000,22378,0.415621206,N
3816,48.4,60670,27599,0.528873239,N
3817,49.4,41336,47619,0.443597561,N
3818,46.4,42033,25714,0.562293275,N
3819,41.5,85208,31443,0.573922902,N
3820,36.1,57401,30850,0.59210004,N
3823,37.6,89444,37211,0.592428712,N
3824,20.8,71250,23342,0.554217673,N
3825,41.5,81536,34571,0.598456501,N
3826,46.1,86652,37839,0.609737828,N
3827,45.9,89333,39869,0.5659733,N
3830,55,40643,22151,0.396370023,N
3832,59.6,60000,41152,0.650273224,N
3833,44,81413,38995,0.537589527,N
3835,41.7,51382,28657,0.54730028,N
3836,55.4,48036,27843,0.528333333,N
3837,39,61150,23101,0.433787129,N
3838,46.9,54926,41056,0.601427115,N
3839,36.5,55938,27082,0.572971549,N
3840,43.7,83288,54229,0.536828309,N
3841,47.6,93566,40868,0.576759411,N
3842,48.6,67251,42125,0.569380579,N
3844,44.9,114000,59683,0.578199052,N
3845,41.9,49676,25644,0.590544872,N
3846,51.1,73182,38903,0.453838678,N
3847,52.2,80524,41742,1,N
3848,42.9,65579,37266,0.569423807,N
3849,45.6,53523,31256,0.630168453,N
3850,60,69519,37250,0.560869565,N
3851,44.1,61947,36320,0.552965028,N
3852,33.7,39583,16047,0.422535211,N
3853,41.1,64583,43081,0.453551913,N
3854,56.1,103269,82879,0.55483871,N
3855,45,78472,34092,0.577534039,N
3856,42.4,113125,50700,0.582619339,N
3857,35.9,57625,32211,0.602586976,N
3858,39.1,78819,34035,0.631082529,N
3860,42.8,42967,25309,0.551463169,N
3861,41.6,93527,40517,0.632995858,N
3862,50.7,78596,61736,0.543207024,N
3864,40.1,47700,19371,0.486956522,N
3865,42.7,75224,31204,0.539795114,N
3867,42.5,46704,28347,0.579217125,N
3868,42.7,53598,25481,0.546645109,N
3869,39.9,62798,31867,0.559281437,N
3870,51.3,95000,52887,0.580833805,N
3872,50.1,48900,29297,0.502115656,N
3873,37.3,79623,36794,0.612798079,N
3874,47.3,54167,30229,0.54387518,N
3875,52,56744,34636,0.547089041,N
3878,34.2,53241,24132,0.58056591,N
3882,47.9,45156,22011,0.535947712,N
3883,49.7,128281,46248,0.590163934,N
3884,45.2,93629,35366,0.551775888,N
3885,44.5,108713,54916,0.585661868,N
3886,51.5,39643,29754,0.553181156,N
3887,42.1,48214,25218,0.560362173,N
3890,47.7,16278,16887,0.454285714,N
3894,54.8,65903,39365,0.488963532,N
3901,37.2,63264,25309,0.58575126,N
3902,53.4,76625,38803,0.536847243,N
3903,44.6,78156,36223,0.607154315,N
3904,45.1,63378,34349,0.586240193,N
3905,55.2,54559,31531,0.507974482,N
3906,40.1,68776,27518,0.558311575,N
3907,58.8,57457,45585,0.45144357,N
3908,39.2,79172,32027,0.566993239,N
3909,48.7,67016,40753,0.544878145,N
3910,42.2,48667,18137,0.509803922,N
3911,53.1,9338,51424,0.641025641,N
4001,46.7,57222,26397,0.549392713,N
4002,46,61662,26846,0.531393775,N
4003,57.7,46467,25631,0.461100569,N
4005,36,46125,25135,0.574134385,N
4006,52.7,68036,33186,0.603174603,N
4008,40.5,70042,30561,0.533502354,N
4009,46.6,41607,22880,0.485555768,N
4010,47.6,45592,25609,0.535179641,N
4011,43.3,54758,29789,0.536099217,N
4015,44.9,46888,24756,0.58072985,N
4017,61.1,60179,44434,0.466334165,N
4020,41.8,43864,20276,0.510080645,N
4021,41.9,91622,50432,0.566365764,N
4022,43.6,47500,22904,0.541468065,N
4024,44.8,61250,22640,0.604377104,N
4027,39.4,56731,24082,0.534137874,N
4029,51.6,46349,26238,0.532392559,N
4030,42.4,46806,20601,0.560711188,N
4032,44,67382,36275,0.546480994,N
4037,43.7,43110,20649,0.544626594,N
4038,38.1,75833,32516,0.597762999,N
4039,37.7,66693,30662,0.587029796,N
4040,50.1,53819,28859,0.518578879,N
4041,43,48011,20304,0.454545455,N
4042,44,67719,26107,0.563253012,N
4043,49.4,75357,38671,0.513929619,N
4046,45.9,68042,37590,0.581782178,N
4047,48,42292,24213,0.531559406,N
4048,31.6,59038,21582,0.558296722,N
4049,42.1,57567,24049,0.581280788,N
4050,55.6,46250,27511,0.529411765,N
4051,51.7,61964,27797,0.552389706,N
4055,44.5,57831,26228,0.582144744,N
4056,46.9,33250,14716,0.4,N
4061,35.7,72548,25291,0.582972583,N
4062,38.2,62984,29618,0.558902354,N
4063,62.1,40563,30552,0.397058824,N
4064,48.1,46089,29407,0.527827864,N
4066,66.7,88125,49893,0.389920424,N
4068,37.2,46250,19462,0.497638725,N
4069,42.9,62000,27212,0.575798776,N
4071,44.9,64797,34545,0.584285428,N
4072,42.3,55524,28896,0.593017644,N
4073,40,44639,23658,0.497792975,N
4074,44.7,77034,39855,0.54216105,N
4076,46,56969,23644,0.51380597,N
4079,54.3,71615,39020,0.508002065,N
4083,39.9,47933,22979,0.546621764,N
4084,40.5,63657,27121,0.572111153,N
4085,44.9,60938,27679,0.65862423,N
4086,45.3,61607,31939,0.566628571,N
4087,36.4,62763,22604,0.471561531,N
4088,45.9,42904,21040,0.507331378,N
4090,50.9,60460,31596,0.528410849,N
4091,42.7,54792,24901,0.531124498,N
4092,39.2,44465,26520,0.526396632,N
4093,43,58519,27738,0.606752731,N
4095,47.1,39345,22205,0.4575,N
4096,45.1,74310,46186,0.53975244,N
4097,41.1,77813,37144,0.619788772,N
4101,32.2,31334,24560,0.589249668,N
4102,35.6,46376,30130,0.601767389,N
4103,41,54239,30544,0.591882454,N
4105,47.3,95567,47439,0.523712256,N
4106,40.1,52858,30061,0.577622045,N
4107,48.4,98629,53526,0.542088291,N
4108,53.5,44091,34119,0.527777778,N
4109,33.5,71250,28385,0.457446809,N
4110,48.5,110288,79959,0.431765613,N
4210,40.5,45449,27064,0.526822917,N
4216,55.5,35341,17460,0.428246014,N
4217,44.4,48828,26664,0.518442623,N
4219,44.7,39608,20693,0.476474486,N
4220,40.2,43594,22762,0.529829087,N
4221,44.4,42895,20324,0.415112856,N
4222,43.6,66681,31446,0.593224722,N
4224,43.8,44575,20274,0.467916137,N
4226,50.8,35313,22859,0.461038961,N
4227,60.3,61250,25533,0.384615385,N
4231,49.7,46750,27704,0.463878327,N
4234,10.9,14459,5396,0.131004367,N
4236,42,67572,27004,0.599631845,N
4237,53.8,31250,23347,0.503546099,N
4238,34.5,50350,23726,0.55940912,N
4239,42.3,49849,24154,0.540082645,N
4240,38.1,36035,20978,0.498330414,N
4250,42.2,43480,22231,0.473012048,N
4252,40.1,46382,23121,0.567089661,N
4253,43.1,44938,23033,0.500478011,N
4254,38.2,38697,18233,0.512116317,N
4255,39.7,55000,27972,0.58722919,N
4256,41.3,47571,20743,0.540013228,N
4257,47.5,26477,18485,0.434570679,N
4258,39.2,60192,33287,0.555128698,N
4259,42.8,61360,28132,0.531289911,N
4260,41,58938,24963,0.611231102,N
4261,48,43750,23165,0.515981735,N
4263,38.9,54940,23610,0.557471264,N
4265,41.2,75089,34229,0.658634538,N
4267,28.3,23594,10385,0.590163934,N
4268,49.2,38629,21431,0.460092018,N
4270,43.7,40481,20607,0.505355404,N
4274,40.8,63770,30810,0.591515376,N
4275,52.7,55313,26627,0.509677419,N
4276,43.3,31188,18807,0.464764524,N
4280,39.7,52317,23690,0.598466981,N
4281,44.5,31812,20614,0.472878729,N
4282,43.4,57764,29277,0.555594345,N
4284,54,59265,32519,0.565737052,N
4285,54.5,45000,22027,0.412526998,N
4286,57.6,80625,30019,0.805369128,N
4287,40.1,61992,26909,0.616954474,N
4289,41.5,46375,20766,0.477937267,N
4290,48.1,46985,22458,0.507462687,N
4292,43.6,40469,18390,0.482300885,N
4294,42.8,38706,21067,0.473619632,N
4330,42.2,40786,23229,0.50353384,N
4342,48.5,49306,28743,0.535648995,N
4344,39.6,46029,22355,0.452137054,N
4345,42.9,50886,26121,0.572935581,N
4346,49.6,44429,25232,0.503950339,N
4347,50.8,52025,38830,0.516806723,N
4348,48.2,50580,28475,0.511348898,N
4349,49.7,53947,27652,0.502222222,N
4350,41.9,57596,23606,0.48932631,N
4351,47.8,66776,35541,0.583819525,N
4352,47.4,52625,25691,0.48113791,N
4353,45.1,63750,24233,0.513935811,N
4354,42.8,53125,26605,0.533919598,N
4355,45.2,71875,32024,0.554305663,N
4357,43.4,59961,26571,0.554081933,N
4358,41.4,44986,22554,0.525495751,N
4359,47.4,34591,19916,0.432967033,N
4360,46.8,42222,29450,0.607717042,N
4363,41.4,49028,26906,0.573432022,N
4364,44.6,61650,28853,0.560788243,N
4401,37.6,40388,25164,0.540178571,N
4406,51.2,36121,19646,0.533541342,N
4408,44.6,60000,25824,0.445714286,N
4410,39.5,40326,18773,0.462214411,N
4411,46.7,43702,27419,0.500684932,N
4412,40.8,48979,28946,0.554942724,N
4413,57.7,44625,34739,0.392857143,N
4414,47.5,33839,19825,0.450443787,N
4415,40.4,37353,18086,0.50862069,N
4416,40.9,46731,24133,0.533491081,N
4417,57.1,40750,16843,0.333333333,N
4418,42,37955,19692,0.545343137,N
4419,41.7,54972,23735,0.625358166,N
4421,21.3,41563,21463,0.445775116,N
4422,34.9,51538,17629,0.395365169,N
4424,47.5,38098,16206,0.388958595,N
4426,48.7,43779,24350,0.499672703,N
4427,40.9,41705,20022,0.478027867,N
4428,43.1,47679,23112,0.549304295,N
4429,45,63523,31605,0.541899441,N
4430,47.9,34671,19988,0.439464494,N
4431,65.8,40804,29942,0.236842105,N
4434,44.4,50777,22093,0.505494505,N
4435,45.7,45395,20522,0.434038268,N
4438,41.6,38177,18854,0.550588235,N
4441,44.5,40323,24504,0.467680608,N
4442,68.3,36319,23233,0.15625,N
4443,46.7,34131,19175,0.459148936,N
4444,40.4,73524,32579,0.593104236,N
4448,46,42958,18455,0.447159841,N
4449,39.4,47250,22491,0.464808362,N
4450,48,40172,26578,0.555355536,N
4451,63.5,29688,20289,0.366834171,N
4453,46.7,46429,20702,0.446589447,N
4454,49.1,23125,13368,0.315789474,N
4455,41.6,54167,23139,0.450079239,N
4456,39.5,52582,23535,0.536662011,N
4457,42.7,31875,22602,0.416264645,N
4459,49.7,27443,17043,0.471230159,N
4460,47.3,47143,20526,0.411507647,N
4461,46.2,48569,22172,0.545841519,N
4462,51.3,37450,20681,0.435106603,N
4463,47.9,29212,19398,0.424933485,N
4464,52.1,29643,18319,0.405925926,N
4468,33.8,34881,20296,0.549559933,N
4471,55,28250,21369,0.463510848,N
4472,50.4,55625,28624,0.586337761,N
4473,24.9,37528,24864,0.548134855,N
4474,47.3,63321,30460,0.577623126,N
4475,49.4,35625,17929,0.474654378,N
4476,53.3,38750,26830,0.521853147,N
4478,51.4,33750,13975,0.396694215,N
4479,50.5,27891,20019,0.384887006,N
4481,48.9,44141,24800,0.461165049,N
4485,43.6,45500,22474,0.394984326,N
4487,48.1,28702,15864,0.36627907,N
4488,40,53856,22394,0.501515152,N
4489,35.5,85694,37041,0.755319149,N
4490,49.3,40625,18025,0.432539683,N
4491,58.5,20750,20385,0.372340426,N
4492,48.9,27273,18996,0.51396648,N
4493,46.3,43795,20032,0.458932238,N
4495,49.7,34444,19868,0.40952381,N
4496,41.1,55438,27595,0.585676393,N
4497,49.5,31875,16018,0.365517241,N
4530,44.1,46367,26871,0.519515107,N
4535,46.5,55208,27258,0.527903469,N
4537,41.7,53621,28125,0.494736842,N
4538,54.8,45841,31978,0.492650786,N
4539,53.8,56786,31904,0.481389578,N
4541,46.2,88250,37032,0.414012739,N
4543,50.3,43341,24878,0.424390244,N
4544,64.3,57279,35294,0.423728814,N
4547,55,48750,25963,0.486535009,N
4548,50.8,50446,29487,0.409819639,N
4551,47.5,53594,30366,0.44124424,N
4553,45.6,49539,29907,0.506226313,N
4554,68,50682,35712,0.377437326,N
4555,47.8,57188,31138,0.606884058,N
4556,49.3,56313,25803,0.514460999,N
4558,61.6,21979,29001,0.540268456,N
4562,53,67768,31878,0.535996284,N
4563,38.9,46250,25812,0.505973296,N
4564,53.5,63207,26127,0.455284553,N
4568,61.6,58750,41582,0.442827443,N
4571,55.9,61667,40599,0.69837587,N
4572,40.8,45360,20686,0.509520032,N
4573,50.5,49712,33596,0.517453799,N
4574,49.2,44250,21903,0.496119017,N
4575,68.3,230208,83042,0.719298246,N
4576,64.7,47250,39744,0.434782609,N
4578,43.6,46506,27151,0.574650429,N
4579,45.3,61658,27480,0.517455139,N
4605,46.4,48880,26677,0.548561425,N
4606,48.9,44464,28885,0.511489362,N
4607,43.9,46016,22269,0.465811966,N
4609,46.6,57125,31275,0.637297812,N
4611,51.8,32500,23401,0.502403846,N
4612,36,39097,31882,0.51486698,N
4613,41.4,50000,23355,0.472527473,N
4614,51.4,37763,33202,0.586831276,N
4616,58.3,48846,33608,0.542528736,N
4617,48.6,56563,30897,0.465277778,N
4619,48,33144,21638,0.43772242,N
4622,40.8,40104,20084,0.5,N
4623,40,40469,19986,0.445692884,N
4624,65.8,36607,23648,0.414965986,N
4625,75.5,19583,27965,0.411764706,N
4626,38,45313,20105,0.363453815,N
4627,50.3,39531,28894,0.412397217,N
4628,46.9,37250,18438,0.384164223,N
4629,64.1,30984,24507,0.618473896,N
4630,41.2,43824,20720,0.462300076,N
4631,56.3,31354,21626,0.413793103,N
4634,44.6,43297,20541,0.550567595,N
4635,17.6,61500,17958,0.425,N
4637,65.4,31125,33564,0.308943089,N
4640,47,41964,30053,0.576476283,N
4642,61.8,68750,41417,0.615384615,N
4643,48.5,41750,18077,0.418556701,N
4645,38.8,36250,30969,0.617647059,N
4646,44.5,52188,26656,0.686046512,N
4648,45.1,31875,20737,0.501118568,N
4649,51.3,34444,19830,0.457340507,N
4650,62.6,37250,24578,0.567901235,N
4652,52.3,32670,20490,0.449341439,N
4653,51.8,38500,25477,0.480637813,N
4654,38.4,38093,19340,0.481525984,N
4655,46.1,42284,23143,0.412132025,N
4657,54.7,43750,24156,0.444776119,N
4658,50.7,33458,19926,0.420689655,N
4660,57,60967,39848,0.561085973,N
4662,60.9,51250,40168,0.488095238,N
4664,48.1,46607,26071,0.539568345,N
4666,48.9,37426,22531,0.395934959,N
4667,37.5,34398,17981,0.458103976,N
4668,35.7,28438,16550,0.453097345,N
4669,64.6,61250,50697,0.423076923,N
4671,52.7,44911,21619,0.492366412,N
4673,35,46071,23900,0.539823009,N
4674,40.2,40662,19867,0.566666667,N
4675,55.6,85313,35169,0.758713137,N
4676,48.3,36125,22505,0.5,N
4677,62.6,47500,32349,0.461538462,N
4679,47,34722,27647,0.537248505,N
4680,43,37159,19159,0.507285974,N
4681,49.1,37500,24337,0.473354232,N
4684,45,47212,28254,0.582417582,N
4685,39.3,51875,28404,0.424437299,N
4686,53.3,36964,25811,0.462365591,N
4691,49.1,53152,25304,0.511627907,N
4693,51.5,38042,25620,0.491017964,N
