,0,1,Zipcode,Another_Store_Present
11299,0.97,0.03,42166,0
5451,0.97,0.03,19804,0
23837,0.97,0.03,82835,0
5029,0.97,0.03,17982,0
17090,0.97,0.03,59450,0
5302,0.97,0.03,19020,0
11123,0.97,0.03,41547,0
17102,0.97,0.03,59466,0
5255,0.97,0.03,18830,0
14140,0.97,0.03,50533,0
23861,0.97,0.03,83101,0
19964,0.97,0.03,68112,0
11207,0.97,0.03,41819,0
5077,0.97,0.03,18201,0
5090,0.97,0.03,18224,0
20008,0.97,0.03,68339,0
23933,0.97,0.03,83322,0
19988,0.97,0.03,68317,0
5067,0.97,0.03,18079,0
5365,0.97,0.03,19316,0
14143,0.97,0.03,50538,0
19902,0.97,0.03,67879,0
4913,0.97,0.03,17737,0
4919,0.97,0.03,17748,0
5442,0.97,0.03,19706,0
4929,0.97,0.03,17765,0
11281,0.97,0.03,42120,0
24087,0.97,0.03,83846,0
20097,0.97,0.03,68465,0
4946,0.97,0.03,17823,0
24071,0.97,0.03,83823,0
20085,0.97,0.03,68452,0
24054,0.97,0.03,83672,0
24051,0.97,0.03,83666,0
23820,0.97,0.03,82649,0
24037,0.97,0.03,83639,0
20077,0.97,0.03,68442,0
5456,0.97,0.03,19930,0
11645,0.97,0.03,43554,0
15610,0.97,0.03,55708,0
4643,0.97,0.03,16849,0
20330,0.97,0.03,68971,0
24539,0.97,0.03,86515,0
10811,0.97,0.03,40060,0
10812,0.97,0.03,40062,0
4329,0.97,0.03,15942,0
10821,0.97,0.03,40078,0
16996,0.97,0.03,59088,0
10825,0.97,0.03,40109,0
24550,0.97,0.03,87005,0
23546,0.97,0.03,80754,0
24467,0.97,0.03,85939,0
17950,0.97,0.03,62204,0
15676,0.97,0.03,55808,0
20311,0.97,0.03,68946,0
6050,0.97,0.03,23128,0
6038,0.97,0.03,23106,0
24447,0.97,0.03,85736,0
10854,0.97,0.03,40211,0
24491,0.97,0.03,86045,0
16993,0.97,0.03,59085,0
4306,0.97,0.03,15901,0
24560,0.97,0.03,87018,0
14241,0.97,0.03,50670,0
11639,0.97,0.03,43543,0
10759,0.97,0.03,39827,0
20389,0.97,0.03,69148,0
23480,0.97,0.03,80478,0
24661,0.97,0.03,87538,0
10771,0.97,0.03,39859,0
24639,0.97,0.03,87511,0
24629,0.97,0.03,87418,0
11619,0.97,0.03,43516,0
15725,0.97,0.03,55967,0
4270,0.97,0.03,15777,0
19656,0.97,0.03,67214,0
24596,0.97,0.03,87070,0
24595,0.97,0.03,87068,0
24581,0.97,0.03,87045,0
4294,0.97,0.03,15851,0
4295,0.97,0.03,15853,0
4649,0.97,0.03,16858,0
17177,0.97,0.03,59741,0
4518,0.97,0.03,16435,0
15638,0.97,0.03,55749,0
5874,0.97,0.03,22539,0
11456,0.97,0.03,43010,0
15408,0.97,0.03,54932,0
10932,0.97,0.03,40807,0
4571,0.97,0.03,16664,0
17040,0.97,0.03,59314,0
23697,0.97,0.03,81328,0
4587,0.97,0.03,16683,0
5797,0.97,0.03,21830,0
24259,0.97,0.03,84654,0
24256,0.97,0.03,84651,0
4613,0.97,0.03,16745,0
15613,0.97,0.03,55711,0
23712,0.97,0.03,81425,0
4642,0.97,0.03,16848,0
20222,0.97,0.03,68790,0
5908,0.97,0.03,22660,0
5925,0.97,0.03,22732,0
17026,0.97,0.03,59255,0
11525,0.97,0.03,43162,0
4426,0.97,0.03,16226,0
17011,0.97,0.03,59225,0
4442,0.97,0.03,16249,0
4443,0.97,0.03,16250,0
15378,0.97,0.03,54861,0
10875,0.97,0.03,40337,0
4447,0.97,0.03,16256,0
20292,0.97,0.03,68926,0
4449,0.97,0.03,16259,0
4452,0.97,0.03,16263,0
10884,0.97,0.03,40360,0
15388,0.97,0.03,54874,0
24376,0.97,0.03,85337,0
24367,0.97,0.03,85322,0
24358,0.97,0.03,85263,0
5928,0.97,0.03,22735,0
19725,0.97,0.03,67459,0
14039,0.97,0.03,50251,0
24439,0.97,0.03,85646,0
10435,0.97,0.03,38751,0
6707,0.97,0.03,25261,0
12369,0.97,0.03,45844,0
7489,0.97,0.03,28146,0
12449,0.97,0.03,46104,0
2469,0.97,0.03,8863,0
2478,0.97,0.03,8882,0
14400,0.97,0.03,51455,0
19061,0.97,0.03,65280,0
7437,0.97,0.03,28001,0
12425,0.97,0.03,46039,0
12424,0.97,0.03,46036,0
12416,0.97,0.03,46001,0
7386,0.97,0.03,27916,0
7368,0.97,0.03,27878,0
7362,0.97,0.03,27871,0
19071,0.97,0.03,65321,0
15044,0.97,0.03,54102,0
19072,0.97,0.03,65322,0
7357,0.97,0.03,27863,0
10108,0.97,0.03,37821,0
19076,0.97,0.03,65326,0
2426,0.97,0.03,8757,0
2423,0.97,0.03,8752,0
7553,0.97,0.03,28382,0
10029,0.97,0.03,37616,0
25534,0.97,0.03,95683,0
2325,0.97,0.03,8310,0
2326,0.97,0.03,8311,0
2333,0.97,0.03,8321,0
12489,0.97,0.03,46175,0
7532,0.97,0.03,28347,0
12456,0.97,0.03,46117,0
25526,0.97,0.03,95666,0
17739,0.97,0.03,61607,0
2354,0.97,0.03,8360,0
2374,0.97,0.03,8533,0
19045,0.97,0.03,65256,0
7516,0.97,0.03,28326,0
20838,0.97,0.03,71419,0
2399,0.97,0.03,8640,0
22547,0.97,0.03,76821,0
17385,0.97,0.03,60551,0
22662,0.97,0.03,77369,0
20769,0.97,0.03,71254,0
14378,0.97,0.03,51365,0
12334,0.97,0.03,45779,0
13819,0.97,0.03,49873,0
12331,0.97,0.03,45775,0
12330,0.97,0.03,45773,0
10208,0.97,0.03,38127,0
12322,0.97,0.03,45764,0
15065,0.97,0.03,54135,0
20731,0.97,0.03,71072,0
7225,0.97,0.03,27306,0
7206,0.97,0.03,27244,0
16023,0.97,0.03,56434,0
7179,0.97,0.03,27047,0
18109,0.97,0.03,62466,0
20723,0.97,0.03,71063,0
25448,0.97,0.03,95485,0
20720,0.97,0.03,71055,0
7170,0.97,0.03,27027,0
7199,0.97,0.03,27229,0
25480,0.97,0.03,95563,0
16796,0.97,0.03,58542,0
10196,0.97,0.03,38076,0
2624,0.97,0.03,11212,0
22668,0.97,0.03,77378,0
15050,0.97,0.03,54111,0
7321,0.97,0.03,27818,0
10159,0.97,0.03,38006,0
20761,0.97,0.03,71238,0
18125,0.97,0.03,62512,0
7318,0.97,0.03,27814,0
3378,0.97,0.03,13410,0
7301,0.97,0.03,27597,0
22687,0.97,0.03,77446,0
10174,0.97,0.03,38039,0
14371,0.97,0.03,51351,0
2750,0.97,0.03,11957,0
25488,0.97,0.03,95585,0
7271,0.97,0.03,27537,0
16032,0.97,0.03,56444,0
2771,0.97,0.03,12015,0
10194,0.97,0.03,38070,0
10020,0.97,0.03,37407,0
7161,0.97,0.03,27017,0
2285,0.97,0.03,8094,0
7577,0.97,0.03,28429,0
14960,0.97,0.03,53805,0
20961,0.97,0.03,71858,0
14963,0.97,0.03,53808,0
16097,0.97,0.03,56553,0
1794,0.97,0.03,6460,0
1806,0.97,0.03,6479,0
7736,0.97,0.03,28694,0
22413,0.97,0.03,76424,0
12623,0.97,0.03,46773,0
1848,0.97,0.03,6752,0
14968,0.97,0.03,53816,0
22425,0.97,0.03,76443,0
25591,0.97,0.03,95957,0
25590,0.97,0.03,95956,0
16752,0.97,0.03,58455,0
19001,0.97,0.03,65052,0
16094,0.97,0.03,56550,0
20931,0.97,0.03,71762,0
18982,0.97,0.03,65020,0
22292,0.97,0.03,75949,0
17700,0.97,0.03,61526,0
22304,0.97,0.03,75973,0
17429,0.97,0.03,60934,0
9861,0.97,0.03,37026,0
1672,0.97,0.03,6076,0
1686,0.97,0.03,6098,0
20994,0.97,0.03,71965,0
1752,0.97,0.03,6374,0
9870,0.97,0.03,37036,0
25617,0.97,0.03,96016,0
7864,0.97,0.03,29146,0
18967,0.97,0.03,64862,0
9881,0.97,0.03,37058,0
1725,0.97,0.03,6277,0
1732,0.97,0.03,6330,0
12659,0.97,0.03,46920,0
12657,0.97,0.03,46917,0
17424,0.97,0.03,60928,0
7709,0.97,0.03,28657,0
1950,0.97,0.03,7055,0
17717,0.97,0.03,61545,0
2122,0.97,0.03,7735,0
25567,0.97,0.03,95918,0
25566,0.97,0.03,95917,0
22486,0.97,0.03,76579,0
9989,0.97,0.03,37356,0
2144,0.97,0.03,7823,0
19030,0.97,0.03,65232,0
2151,0.97,0.03,7833,0
7629,0.97,0.03,28520,0
14995,0.97,0.03,53935,0
7610,0.97,0.03,28467,0
2219,0.97,0.03,8015,0
14998,0.97,0.03,53939,0
19032,0.97,0.03,65236,0
22497,0.97,0.03,76632,0
22499,0.97,0.03,76634,0
20877,0.97,0.03,71486,0
7593,0.97,0.03,28448,0
12529,0.97,0.03,46376,0
7632,0.97,0.03,28525,0
2103,0.97,0.03,7711,0
13776,0.97,0.03,49806,0
1957,0.97,0.03,7064,0
7700,0.97,0.03,28642,0
20920,0.97,0.03,71742,0
16082,0.97,0.03,56536,0
22452,0.97,0.03,76486,0
25581,0.97,0.03,95943,0
7669,0.97,0.03,28587,0
2032,0.97,0.03,7442,0
19019,0.97,0.03,65079,0
20909,0.97,0.03,71675,0
2049,0.97,0.03,7502,0
22461,0.97,0.03,76524,0
2056,0.97,0.03,7513,0
9969,0.97,0.03,37331,0
25569,0.97,0.03,95920,0
22464,0.97,0.03,76530,0
12559,0.97,0.03,46536,0
2283,0.97,0.03,8092,0
25437,0.97,0.03,95460,0
4745,0.97,0.03,17066,0
3094,0.97,0.03,12808,0
25222,0.97,0.03,93640,0
22799,0.97,0.03,77867,0
3230,0.97,0.03,13042,0
25367,0.97,0.03,95255,0
18069,0.97,0.03,62417,0
6847,0.97,0.03,25837,0
20688,0.97,0.03,71001,0
3085,0.97,0.03,12786,0
15089,0.97,0.03,54171,0
7091,0.97,0.03,26621,0
12128,0.97,0.03,45176,0
19256,0.97,0.03,65766,0
10282,0.97,0.03,38369,0
3091,0.97,0.03,12792,0
12229,0.97,0.03,45416,0
2962,0.97,0.03,12480,0
16848,0.97,0.03,58653,0
3229,0.97,0.03,13040,0
12292,0.97,0.03,45692,0
13867,0.97,0.03,49948,0
2988,0.97,0.03,12517,0
25218,0.97,0.03,93624,0
2991,0.97,0.03,12521,0
22959,0.97,0.03,78370,0
20616,0.97,0.03,70657,0
25349,0.97,0.03,95223,0
22824,0.97,0.03,77977,0
10389,0.97,0.03,38630,0
6879,0.97,0.03,25916,0
12200,0.97,0.03,45358,0
15992,0.97,0.03,56354,0
16812,0.97,0.03,58569,0
25236,0.97,0.03,93665,0
6877,0.97,0.03,25913,0
12209,0.97,0.03,45371,0
22853,0.97,0.03,78024,0
19305,0.97,0.03,66042,0
25230,0.97,0.03,93651,0
10290,0.97,0.03,38380,0
3066,0.97,0.03,12763,0
10387,0.97,0.03,38627,0
15106,0.97,0.03,54214,0
19262,0.97,0.03,65772,0
2998,0.97,0.03,12529,0
6859,0.97,0.03,25862,0
10274,0.97,0.03,38358,0
12178,0.97,0.03,45332,0
10346,0.97,0.03,38559,0
23010,0.97,0.03,78566,0
20695,0.97,0.03,71018,0
15161,0.97,0.03,54456,0
3122,0.97,0.03,12844,0
18088,0.97,0.03,62440,0
19292,0.97,0.03,66020,0
15967,0.97,0.03,56320,0
19194,0.97,0.03,65658,0
22913,0.97,0.03,78162,0
25423,0.97,0.03,95441,0
10359,0.97,0.03,38574,0
10428,0.97,0.03,38736,0
3160,0.97,0.03,12921,0
19182,0.97,0.03,65644,0
2869,0.97,0.03,12174,0
25432,0.97,0.03,95454,0
15124,0.97,0.03,54407,0
13872,0.97,0.03,49958,0
3168,0.97,0.03,12930,0
22761,0.97,0.03,77624,0
22849,0.97,0.03,78016,0
10266,0.97,0.03,38345,0
15157,0.97,0.03,54451,0
22910,0.97,0.03,78159,0
13844,0.97,0.03,49911,0
7115,0.97,0.03,26714,0
20702,0.97,0.03,71030,0
25216,0.97,0.03,93622,0
6979,0.97,0.03,26268,0
18077,0.97,0.03,62425,0
17790,0.97,0.03,61777,0
2954,0.97,0.03,12468,0
6938,0.97,0.03,26151,0
20627,0.97,0.03,70712,0
10360,0.97,0.03,38575,0
7126,0.97,0.03,26755,0
18084,0.97,0.03,62434,0
17491,0.975,0.025,61051,0
16601,0.975,0.025,58054,0
17800,0.975,0.025,61818,0
16296,0.975,0.025,57231,0
15885,0.975,0.025,56210,0
15453,0.975,0.025,55019,0
13638,0.975,0.025,49454,0
16309,0.975,0.025,57246,0
17562,0.975,0.025,61279,0
15186,0.975,0.025,54490,0
13728,0.975,0.025,49725,0
16298,0.975,0.025,57233,0
14975,0.975,0.025,53827,0
15876,0.975,0.025,56181,0
17921,0.975,0.025,62063,0
14901,0.975,0.025,53534,0
17656,0.975,0.025,61447,0
14832,0.975,0.025,53125,0
15965,0.975,0.025,56318,0
16079,0.975,0.025,56533,0
13914,0.975,0.025,50052,0
13917,0.975,0.025,50056,0
14177,0.975,0.025,50581,0
15899,0.975,0.025,56226,0
15573,0.975,0.025,55397,0
17411,0.975,0.025,60911,0
17692,0.975,0.025,61491,0
17085,0.975,0.025,59443,0
14107,0.975,0.025,50470,0
15170,0.975,0.025,54469,0
17087,0.975,0.025,59446,0
16288,0.975,0.025,57219,0
16457,0.975,0.025,57540,0
18271,0.975,0.025,62851,0
14549,0.975,0.025,52175,0
15912,0.975,0.025,56243,0
14667,0.975,0.025,52566,0
16282,0.975,0.025,57212,0
18183,0.975,0.025,62626,0
18180,0.975,0.025,62621,0
14817,0.975,0.025,53093,0
13888,0.975,0.025,50006,0
15927,0.975,0.025,56264,0
14659,0.975,0.025,52553,0
17650,0.975,0.025,61438,0
16276,0.975,0.025,57072,0
16277,0.975,0.025,57073,0
15507,0.975,0.025,55120,0
16472,0.975,0.025,57566,0
18038,0.975,0.025,62347,0
17476,0.975,0.025,61030,0
14540,0.975,0.025,52163,0
13739,0.975,0.025,49744,0
15908,0.975,0.025,56237,0
17569,0.975,0.025,61310,0
16753,0.975,0.025,58456,0
14082,0.975,0.025,50440,0
16429,0.975,0.025,57466,0
13910,0.975,0.025,50048,0
15466,0.975,0.025,55041,0
16432,0.975,0.025,57469,0
17573,0.975,0.025,61314,0
17113,0.975,0.025,59483,0
16748,0.975,0.025,58448,0
17709,0.975,0.025,61536,0
17552,0.975,0.025,61263,0
13767,0.975,0.025,49788,0
17474,0.975,0.025,61025,0
15563,0.975,0.025,55381,0
13762,0.975,0.025,49779,0
14966,0.975,0.025,53811,0
17328,0.975,0.025,60417,0
15907,0.975,0.025,56236,0
14310,0.975,0.025,51034,0
17475,0.975,0.025,61028,0
16125,0.975,0.025,56591,0
16500,0.975,0.025,57639,0
14095,0.975,0.025,50456,0
14962,0.975,0.025,53807,0
17084,0.975,0.025,59442,0
14482,0.975,0.025,52031,0
15612,0.975,0.025,55710,0
17819,0.975,0.025,61851,0
15127,0.975,0.025,54410,0
15764,0.975,0.025,56031,0
16948,0.975,0.025,59028,0
13622,0.975,0.025,49425,0
15327,0.975,0.025,54763,0
16632,0.975,0.025,58222,0
17680,0.975,0.025,61477,0
16372,0.975,0.025,57359,0
15753,0.975,0.025,56019,0
14525,0.975,0.025,52141,0
15088,0.975,0.025,54170,0
18074,0.975,0.025,62422,0
14878,0.975,0.025,53504,0
14377,0.975,0.025,51364,0
17453,0.975,0.025,60966,0
14379,0.975,0.025,51366,0
16347,0.975,0.025,57323,0
16346,0.975,0.025,57322,0
17214,0.975,0.025,59842,0
13941,0.975,0.025,50104,0
16002,0.975,0.025,56364,0
13940,0.975,0.025,50103,0
15041,0.975,0.025,54028,0
14286,0.975,0.025,51005,0
18003,0.975,0.025,62282,0
18253,0.975,0.025,62829,0
13811,0.975,0.025,49862,0
14740,0.975,0.025,52754,0
13949,0.975,0.025,50115,0
15769,0.975,0.025,56036,0
15073,0.975,0.025,54149,0
16358,0.975,0.025,57339,0
16018,0.975,0.025,56386,0
15070,0.975,0.025,54140,0
15081,0.975,0.025,54159,0
16209,0.975,0.025,56757,0
14513,0.975,0.025,52074,0
16022,0.975,0.025,56433,0
16208,0.975,0.025,56756,0
18094,0.975,0.025,62446,0
16223,0.975,0.025,57013,0
16646,0.975,0.025,58241,0
13959,0.975,0.025,50126,0
16224,0.975,0.025,57014,0
17976,0.975,0.025,62245,0
16636,0.975,0.025,58228,0
17975,0.975,0.025,62244,0
16015,0.975,0.025,56382,0
16202,0.975,0.025,56744,0
15792,0.975,0.025,56068,0
18118,0.975,0.025,62477,0
16634,0.975,0.025,58225,0
13842,0.975,0.025,49908,0
13954,0.975,0.025,50120,0
15772,0.975,0.025,56041,0
15510,0.975,0.025,55130,0
15219,0.975,0.025,54546,0
17609,0.975,0.025,61361,0
16243,0.975,0.025,57035,0
15645,0.975,0.025,55758,0
15010,0.975,0.025,53954,0
14781,0.975,0.025,53032,0
14630,0.975,0.025,52348,0
18216,0.975,0.025,62681,0
16161,0.975,0.025,56669,0
18059,0.975,0.025,62374,0
17387,0.975,0.025,60553,0
15980,0.975,0.025,56336,0
17844,0.975,0.025,61883,0
17729,0.975,0.025,61567,0
15399,0.975,0.025,54909,0
14712,0.975,0.025,52654,0
17034,0.975,0.025,59274,0
17036,0.975,0.025,59301,0
13635,0.975,0.025,49451,0
17932,0.975,0.025,62082,0
14789,0.975,0.025,53040,0
16692,0.975,0.025,58341,0
14997,0.975,0.025,53937,0
17144,0.975,0.025,59632,0
15871,0.975,0.025,56175,0
14707,0.975,0.025,52647,0
17497,0.975,0.025,61060,0
15385,0.975,0.025,54871,0
14893,0.975,0.025,53526,0
13659,0.975,0.025,49620,0
15383,0.975,0.025,54868,0
16669,0.975,0.025,58275,0
13626,0.975,0.025,49437,0
17749,0.975,0.025,61726,0
16046,0.975,0.025,56466,0
17506,0.975,0.025,61071,0
14497,0.975,0.025,52048,0
15681,0.975,0.025,55910,0
13627,0.975,0.025,49440,0
14220,0.975,0.025,50642,0
16048,0.975,0.025,56468,0
18145,0.975,0.025,62539,0
15016,0.975,0.025,53963,0
18053,0.975,0.025,62363,0
17503,0.975,0.025,61067,0
16334,0.975,0.025,57276,0
18007,0.975,0.025,62288,0
17008,0.975,0.025,59221,0
14032,0.975,0.025,50243,0
17445,0.975,0.025,60957,0
17810,0.975,0.025,61842,0
17012,0.975,0.025,59226,0
16330,0.975,0.025,57271,0
17535,0.975,0.025,61239,0
18150,0.975,0.025,62545,0
17175,0.975,0.025,59739,0
16058,0.975,0.025,56482,0
17180,0.975,0.025,59746,0
13891,0.975,0.025,50020,0
16475,0.975,0.025,57569,0
6450,0.975,0.025,24574,0
10830,0.975,0.025,40119,0
10823,0.975,0.025,40107,0
20321,0.975,0.025,68958,0
22001,0.975,0.025,74953,0
10816,0.975,0.025,40070,0
10799,0.975,0.025,40040,0
3709,0.975,0.025,14475,0
24993,0.975,0.025,91905,0
20348,0.975,0.025,69027,0
8439,0.975,0.025,31025,0
20355,0.975,0.025,69036,0
3733,0.975,0.025,14519,0
6261,0.975,0.025,24095,0
3740,0.975,0.025,14532,0
21965,0.975,0.025,74857,0
10743,0.975,0.025,39756,0
20415,0.975,0.025,69219,0
21964,0.975,0.025,74856,0
20417,0.975,0.025,69221,0
10737,0.975,0.025,39746,0
10736,0.975,0.025,39745,0
3757,0.975,0.025,14569,0
3781,0.975,0.025,14706,0
6223,0.975,0.025,23966,0
3802,0.975,0.025,14729,0
10702,0.975,0.025,39630,0
10832,0.975,0.025,40142,0
10842,0.975,0.025,40161,0
6307,0.975,0.025,24225,0
22027,0.975,0.025,75105,0
8382,0.975,0.025,30736,0
20209,0.975,0.025,68773,0
3492,0.975,0.025,13684,0
3497,0.975,0.025,13693,0
25124,0.975,0.025,93234,0
8395,0.975,0.025,30757,0
3517,0.975,0.025,13754,0
3518,0.975,0.025,13755,0
23389,0.975,0.025,79837,0
20249,0.975,0.025,68837,0
3557,0.975,0.025,13834,0
3808,0.975,0.025,14737,0
10915,0.975,0.025,40505,0
3566,0.975,0.025,13847,0
3567,0.975,0.025,13849,0
3581,0.975,0.025,14006,0
3583,0.975,0.025,14009,0
3610,0.975,0.025,14059,0
8409,0.975,0.025,30821,0
3631,0.975,0.025,14101,0
6284,0.975,0.025,24150,0
8412,0.975,0.025,30824,0
3657,0.975,0.025,14170,0
10867,0.975,0.025,40311,0
10848,0.975,0.025,40177,0
8415,0.975,0.025,30833,0
23394,0.975,0.025,79845,0
3474,0.975,0.025,13661,0
10693,0.975,0.025,39571,0
3833,0.975,0.025,14781,0
8518,0.975,0.025,31331,0
10505,0.975,0.025,38940,0
6124,0.975,0.025,23442,0
20546,0.975,0.025,70514,0
10500,0.975,0.025,38925,0
20555,0.975,0.025,70526,0
24858,0.975,0.025,89021,0
21914,0.975,0.025,74729,0
7124,0.975,0.025,26750,0
23512,0.975,0.025,80644,0
8534,0.975,0.025,31539,0
24854,0.975,0.025,89013,0
6116,0.975,0.025,23426,0
4023,0.975,0.025,15321,0
10445,0.975,0.025,38769,0
20587,0.975,0.025,70586,0
20589,0.975,0.025,70591,0
20597,0.975,0.025,70633,0
10421,0.975,0.025,38720,0
8542,0.975,0.025,31549,0
10418,0.975,0.025,38685,0
8543,0.975,0.025,31550,0
8545,0.975,0.025,31552,0
6114,0.975,0.025,23422,0
20614,0.975,0.025,70655,0
10394,0.975,0.025,38641,0
20527,0.975,0.025,70444,0
10528,0.975,0.025,39040,0
21916,0.975,0.025,74731,0
20523,0.975,0.025,70438,0
3836,0.975,0.025,14784,0
23455,0.975,0.025,80432,0
10671,0.975,0.025,39475,0
3847,0.975,0.025,14809,0
10659,0.975,0.025,39451,0
10645,0.975,0.025,39367,0
10642,0.975,0.025,39364,0
24933,0.975,0.025,89828,0
10628,0.975,0.025,39346,0
3862,0.975,0.025,14826,0
6196,0.975,0.025,23901,0
20485,0.975,0.025,70127,0
23477,0.975,0.025,80470,0
10691,0.975,0.025,39565,0
8498,0.975,0.025,31216,0
8504,0.975,0.025,31305,0
23487,0.975,0.025,80512,0
3922,0.975,0.025,15021,0
20495,0.975,0.025,70345,0
3923,0.975,0.025,15022,0
24888,0.975,0.025,89311,0
21917,0.975,0.025,74733,0
20503,0.975,0.025,70358,0
10563,0.975,0.025,39114,0
8510,0.975,0.025,31315,0
10556,0.975,0.025,39095,0
3897,0.975,0.025,14883,0
4049,0.975,0.025,15353,0
8373,0.975,0.025,30710,0
20186,0.975,0.025,68746,0
6457,0.975,0.025,24589,0
6456,0.975,0.025,24588,0
3059,0.975,0.025,12751,0
11349,0.975,0.025,42349,0
8154,0.975,0.025,30072,0
11344,0.975,0.025,42343,0
11331,0.975,0.025,42321,0
19874,0.975,0.025,67839,0
3067,0.975,0.025,12764,0
19890,0.975,0.025,67862,0
3068,0.975,0.025,12765,0
23792,0.975,0.025,82428,0
3088,0.975,0.025,12789,0
8165,0.975,0.025,30108,0
3105,0.975,0.025,12822,0
6448,0.975,0.025,24571,0
6442,0.975,0.025,24558,0
11276,0.975,0.025,42085,0
3131,0.975,0.025,12855,0
6432,0.975,0.025,24539,0
11271,0.975,0.025,42079,0
8185,0.975,0.025,30173,0
11270,0.975,0.025,42078,0
11266,0.975,0.025,42066,0
25291,0.975,0.025,94586,0
11253,0.975,0.025,42047,0
19926,0.975,0.025,68029,0
6483,0.975,0.025,24637,0
25363,0.975,0.025,95248,0
2993,0.975,0.025,12523,0
2985,0.975,0.025,12514,0
25483,0.975,0.025,95567,0
25473,0.975,0.025,95554,0
11471,0.975,0.025,43037,0
19735,0.975,0.025,67478,0
25468,0.975,0.025,95549,0
2808,0.975,0.025,12068,0
2814,0.975,0.025,12075,0
11446,0.975,0.025,42784,0
11444,0.975,0.025,42776,0
19744,0.975,0.025,67491,0
23233,0.975,0.025,79239,0
8089,0.975,0.025,29831,0
19749,0.975,0.025,67512,0
3178,0.975,0.025,12944,0
19753,0.975,0.025,67516,0
2864,0.975,0.025,12168,0
23245,0.975,0.025,79257,0
19769,0.975,0.025,67547,0
19775,0.975,0.025,67556,0
25411,0.975,0.025,95417,0
23247,0.975,0.025,79261,0
11406,0.975,0.025,42603,0
25398,0.975,0.025,95374,0
8098,0.975,0.025,29844,0
2942,0.975,0.025,12454,0
25386,0.975,0.025,95328,0
22148,0.975,0.025,75490,0
22144,0.975,0.025,75486,0
6492,0.975,0.025,24712,0
10968,0.975,0.025,40914,0
23285,0.975,0.025,79380,0
3181,0.975,0.025,12952,0
23346,0.975,0.025,79713,0
25184,0.975,0.025,93523,0
25180,0.975,0.025,93516,0
23355,0.975,0.025,79735,0
25168,0.975,0.025,93452,0
25166,0.975,0.025,93450,0
6340,0.975,0.025,24293,0
8317,0.975,0.025,30554,0
3414,0.975,0.025,13477,0
11029,0.975,0.025,41097,0
20134,0.975,0.025,68643,0
11025,0.975,0.025,41086,0
3442,0.975,0.025,13619,0
6331,0.975,0.025,24273,0
11018,0.975,0.025,41064,0
8351,0.975,0.025,30643,0
11017,0.975,0.025,41059,0
11016,0.975,0.025,41056,0
6330,0.975,0.025,24272,0
3449,0.975,0.025,13626,0
3454,0.975,0.025,13635,0
8370,0.975,0.025,30705,0
3472,0.975,0.025,13659,0
20162,0.975,0.025,68718,0
20169,0.975,0.025,68726,0
20174,0.975,0.025,68731,0
20176,0.975,0.025,68733,0
3370,0.975,0.025,13368,0
25192,0.975,0.025,93543,0
8303,0.975,0.025,30522,0
11090,0.975,0.025,41348,0
8187,0.975,0.025,30176,0
3191,0.975,0.025,12964,0
23295,0.975,0.025,79501,0
11219,0.975,0.025,41836,0
8205,0.975,0.025,30222,0
11197,0.975,0.025,41773,0
22109,0.975,0.025,75436,0
25267,0.975,0.025,94074,0
25260,0.975,0.025,94020,0
3258,0.975,0.025,13092,0
20005,0.975,0.025,68336,0
22102,0.975,0.025,75424,0
3274,0.975,0.025,13122,0
11248,0.975,0.025,42039,0
20022,0.975,0.025,68354,0
22086,0.975,0.025,75401,0
20034,0.975,0.025,68368,0
3301,0.975,0.025,13163,0
6388,0.975,0.025,24435,0
8277,0.975,0.025,30446,0
3312,0.975,0.025,13209,0
20043,0.975,0.025,68380,0
23324,0.975,0.025,79541,0
11111,0.975,0.025,41524,0
25211,0.975,0.025,93615,0
25206,0.975,0.025,93605,0
3348,0.975,0.025,13337,0
25199,0.975,0.025,93562,0
8259,0.975,0.025,30413,0
6106,0.975,0.025,23413,0
10392,0.975,0.025,38635,0
6099,0.975,0.025,23357,0
5721,0.975,0.025,21653,0
9060,0.975,0.025,33714,0
9645,0.975,0.025,36278,0
21168,0.975,0.025,72412,0
21178,0.975,0.025,72425,0
9622,0.975,0.025,36201,0
21582,0.975,0.025,73560,0
4934,0.975,0.025,17774,0
24084,0.975,0.025,83841,0
4942,0.975,0.025,17813,0
21202,0.975,0.025,72454,0
21203,0.975,0.025,72455,0
24079,0.975,0.025,83835,0
4944,0.975,0.025,17820,0
9580,0.975,0.025,36035,0
21211,0.975,0.025,72464,0
5703,0.975,0.025,21631,0
4956,0.975,0.025,17841,0
4957,0.975,0.025,17842,0
9094,0.975,0.025,33851,0
24050,0.975,0.025,83661,0
9096,0.975,0.025,33853,0
21246,0.975,0.025,72543,0
24028,0.975,0.025,83626,0
21251,0.975,0.025,72554,0
4994,0.975,0.025,17929,0
4845,0.975,0.025,17352,0
21599,0.975,0.025,73626,0
4816,0.975,0.025,17270,0
21140,0.975,0.025,72353,0
24236,0.975,0.025,84628,0
4665,0.975,0.025,16879,0
8937,0.975,0.025,33031,0
21067,0.975,0.025,72104,0
4679,0.975,0.025,16926,0
4684,0.975,0.025,16932,0
21627,0.975,0.025,73716,0
4706,0.975,0.025,17017,0
4707,0.975,0.025,17018,0
9738,0.975,0.025,36555,0
4716,0.975,0.025,17029,0
4718,0.975,0.025,17032,0
8960,0.975,0.025,33147,0
9548,0.975,0.025,35975,0
